Feature ID	Taxon	Confidence
dd80e0a50520c9481217ccdf670781a6	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__	0.9999992170417978
1a9df3fbbc7fc8cecec4239cf801d2fc	d__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__	0.9999975833341848
9192b3275c36e56540678451adfa601f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.9997533304213879
8795c5a86013864dc11f24b89e8cdd8c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.9999999999852633
caea322863a57bb2b14c7317fa120dc4	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999984954162315
1473d0e067e22f5b3e209940fd4d0645	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__	0.9999999999997158
f98dab4619ff896a9cee45a9b9ddc792	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	0.968631207205614
263e41ea2c25dc87bd2ff5910cf30d40	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__	0.9027552842877153
5f25904e073fe5c114cadfde74349518	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004;s__	0.9886009280844512
794c48d1c110499dbd6338457f2ed417	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	0.9919938618006039
ad139328ba8ac39c2e5ccef543df2deb	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Acutalibacter;s__	0.9999884030309114
54a2bfb0a96adc52c4ccca239ad01466	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium]_siraeum_group;s__	0.9999972762398106
44396f15b10f6577d61a11c6047c939f	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__	0.9999999849685538
b1d8e09561b600103cc3d8b388c02478	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999977604805461
55beed6d1a19ce34788b66488ffe3917	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis;s__	0.9933189345644644
360b8779251bfde96f1165e5202f83d6	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999997656835028
fee421dd182111e1d718ac10decab1e9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.9998654810665556
e0cdaf99e96ca363991154bd1da46a59	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999965325001174
